benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score
2wiki_a88e6bfc08c011ebbd8aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director died later, Seven In The Sun or Daughter Of The Jungle?",,bridge_comparison,bridge_comparison,single,['Seven In The Sun'],[],1,[],0,[],0,[],0,3,False,medium,Seven In The Sun,bridge_comparison,"Which film has the director died later, Seven In The Sun or Daughter Of The Jungle?",True,True,5
2wiki_707c223408ae11ebbd83ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Dangerous Partners or Wolves Of The Deep?",,bridge_comparison,bridge_comparison,single,['Wolves Of The Deep'],[],1,[],0,[],0,[],0,3,False,medium,Wolves Of The Deep,bridge_comparison,"Which film whose director is younger, Dangerous Partners or Wolves Of The Deep?",True,True,5
2wiki_ce5e30ad089711ebbd77ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, When I Was A Singer or Exiled?",,bridge_comparison,bridge_comparison,single,['Exiled'],[],1,[],0,[],0,[],0,3,False,medium,Exiled,bridge_comparison,"Which film whose director was born first, When I Was A Singer or Exiled?",True,True,5
2wiki_8cec5646086f11ebbd62ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",,bridge_comparison,bridge_comparison,single,['The Law Of Men'],[],1,[],0,[],0,[],0,3,False,medium,The Law Of Men,bridge_comparison,"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",True,True,5
2wiki_a2fcaabc086811ebbd5eac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Dear White People or The Kiddies In The Ruins?",,bridge_comparison,bridge_comparison,single,['Dear White People'],[],1,[],0,[],0,[],0,3,False,medium,Dear White People,bridge_comparison,"Which film whose director is younger, Dear White People or The Kiddies In The Ruins?",True,True,5
2wiki_ba376a8a089c11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, The Lame Gentleman or Splendor In The Grass?",,bridge_comparison,bridge_comparison,single,['Splendor In The Grass'],[],1,[],0,[],0,[],0,3,False,medium,Splendor In The Grass,bridge_comparison,"Which film whose director is younger, The Lame Gentleman or Splendor In The Grass?",True,True,5
2wiki_1f98da44088111ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Venus Of Venice or The Caper Of The Golden Bulls?",,bridge_comparison,bridge_comparison,single,['The Caper Of The Golden Bulls'],[],1,[],0,[],0,[],0,3,False,medium,The Caper Of The Golden Bulls,bridge_comparison,"Which film whose director is younger, Venus Of Venice or The Caper Of The Golden Bulls?",True,True,5
2wiki_7fbdef41091011ebbdadac1f6bf848b6,2wikimultihopqa,dev,"Which film was released earlier, The Best Thief In The World or Revenge Of The Pirates?",,comparison,comparison,single,['Revenge Of The Pirates'],[],1,[],0,[],0,[],0,3,False,medium,Revenge Of The Pirates,comparison,"Which film was released earlier, The Best Thief In The World or Revenge Of The Pirates?",True,True,5
2wiki_5e7dfae808aa11ebbd80ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, What Will You Do When You Catch Me? or School On Fire?",,bridge_comparison,bridge_comparison,single,['School On Fire'],[],1,[],0,[],0,[],0,3,False,medium,School On Fire,bridge_comparison,"Which film has the director who died later, What Will You Do When You Catch Me? or School On Fire?",True,True,5
2wiki_f0c2479f08cb11ebbd93ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, On The Brink Of Paradise or Heroes Of The Street?",,bridge_comparison,bridge_comparison,single,['On The Brink Of Paradise'],[],1,[],0,[],0,[],0,3,False,medium,On The Brink Of Paradise,bridge_comparison,"Which film has the director who died earlier, On The Brink Of Paradise or Heroes Of The Street?",True,True,5
2wiki_5d3f9cb5088611ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Revenge Of The Snakes or The Colditz Story?",,bridge_comparison,bridge_comparison,single,['The Colditz Story'],[],1,[],0,[],0,[],0,3,False,medium,The Colditz Story,bridge_comparison,"Which film has the director who died later, Revenge Of The Snakes or The Colditz Story?",True,True,5
2wiki_be3da63008ce11ebbd94ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Carolyn Of The Corners or From Here To Eternity?",,bridge_comparison,bridge_comparison,single,['Carolyn Of The Corners'],[],1,[],0,[],0,[],0,3,False,medium,Carolyn Of The Corners,bridge_comparison,"Which film has the director who died first, Carolyn Of The Corners or From Here To Eternity?",True,True,5
2wiki_2b48bfc7086111ebbd5dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Johnny On The Run or The Man In The Fire?",,bridge_comparison,bridge_comparison,single,['The Man In The Fire'],[],1,[],0,[],0,[],0,3,False,medium,The Man In The Fire,bridge_comparison,"Which film has the director who died earlier, Johnny On The Run or The Man In The Fire?",True,True,5
2wiki_17904a03087611ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, Eyes Of The Underworld or Publicity Madness?",,bridge_comparison,bridge_comparison,single,['Eyes Of The Underworld'],[],1,[],0,[],0,[],0,3,False,medium,Eyes Of The Underworld,bridge_comparison,"Which film has the director who was born earlier, Eyes Of The Underworld or Publicity Madness?",True,True,5
2wiki_614e250f087311ebbd66ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, Life As It Comes or Voice Of The City?",,bridge_comparison,bridge_comparison,single,['Voice Of The City'],[],1,[],0,[],0,[],0,3,False,medium,Voice Of The City,bridge_comparison,"Which film has the director who was born earlier, Life As It Comes or Voice Of The City?",True,True,5
2wiki_83271a18088311ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, J. Edgar or Out Of The Rain?",,bridge_comparison,bridge_comparison,single,['J. Edgar'],[],1,[],0,[],0,[],0,3,False,medium,J. Edgar,bridge_comparison,"Which film has the director who is older, J. Edgar or Out Of The Rain?",True,True,5
2wiki_2afa11e908d211ebbd95ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Titash Ekti Nadir Naam or Guests Who Arrived On The Last Train?",,bridge_comparison,bridge_comparison,single,['Titash Ekti Nadir Naam'],[],1,[],0,[],0,[],0,3,False,medium,Titash Ekti Nadir Naam,bridge_comparison,"Which film has the director who died earlier, Titash Ekti Nadir Naam or Guests Who Arrived On The Last Train?",True,True,5
2wiki_d9b98ec5085b11ebbd5cac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, Safe Haven (Film) or Nomad: In The Footsteps Of Bruce Chatwin?",,bridge_comparison,bridge_comparison,single,['Nomad: In The Footsteps Of Bruce Chatwin'],[],1,[],0,[],0,[],0,3,False,medium,Nomad: In The Footsteps Of Bruce Chatwin,bridge_comparison,"Which film has the director who is older than the other, Safe Haven (Film) or Nomad: In The Footsteps Of Bruce Chatwin?",True,True,5
2wiki_7b06175008c711ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, The Wreck In The North Sea or Creature From The Black Lagoon?",,bridge_comparison,bridge_comparison,single,['The Wreck In The North Sea'],[],1,[],0,[],0,[],0,3,False,medium,The Wreck In The North Sea,bridge_comparison,"Which film has the director who was born first, The Wreck In The North Sea or Creature From The Black Lagoon?",True,True,5
2wiki_2c16e30e08e511ebbda4ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, No Highway In The Sky or Funny Face?",,bridge_comparison,bridge_comparison,single,['No Highway In The Sky'],[],1,[],0,[],0,[],0,3,False,medium,No Highway In The Sky,bridge_comparison,"Which film has the director who died first, No Highway In The Sky or Funny Face?",True,True,5
2wiki_b6b543ba08c811ebbd92ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Pavement Butterfly or In The Country Fell A Star?",,bridge_comparison,bridge_comparison,single,['In The Country Fell A Star'],[],1,[],0,[],0,[],0,3,False,medium,In The Country Fell A Star,bridge_comparison,"Which film has the director who died later, Pavement Butterfly or In The Country Fell A Star?",True,True,5
2wiki_eadb2aa4088e11ebbd70ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, That Sinking Feeling or W La Foca?",,bridge_comparison,bridge_comparison,single,['W La Foca'],[],1,[],0,[],0,[],0,3,False,medium,W La Foca,bridge_comparison,"Which film whose director was born first, That Sinking Feeling or W La Foca?",True,True,5
2wiki_63223ade08b711ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, March Of The Penguins or Rézi Friday?",,bridge_comparison,bridge_comparison,single,['March Of The Penguins'],[],1,[],0,[],0,[],0,3,False,medium,March Of The Penguins,bridge_comparison,"Which film has the director who was born later, March Of The Penguins or Rézi Friday?",True,True,5
2wiki_995e4c44088711ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Searchlight On Japan or Beauties Of The Night?",,bridge_comparison,bridge_comparison,single,['Searchlight On Japan'],[],1,[],0,[],0,[],0,3,False,medium,Searchlight On Japan,bridge_comparison,"Which film has the director who died later, Searchlight On Japan or Beauties Of The Night?",True,True,5
2wiki_fffc59fc088f11ebbd72ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Operation Happy New Year or Prisoners Of The Earth?",,bridge_comparison,bridge_comparison,single,['Prisoners Of The Earth'],[],1,[],0,[],0,[],0,3,False,medium,Prisoners Of The Earth,bridge_comparison,"Which film whose director was born first, Operation Happy New Year or Prisoners Of The Earth?",True,True,5
2wiki_9eb76ea408ba11ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Deuces Wild or Cavalcade Of The West?",,bridge_comparison,bridge_comparison,single,['Cavalcade Of The West'],[],1,[],0,[],0,[],0,3,False,medium,Cavalcade Of The West,bridge_comparison,"Which film has the director who died earlier, Deuces Wild or Cavalcade Of The West?",True,True,5
2wiki_3a24e74a08d411ebbd96ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Secret Window or An Ancient Tale: When The Sun Was A God?",,bridge_comparison,bridge_comparison,single,['An Ancient Tale: When The Sun Was A God'],[],1,[],0,[],0,[],0,3,False,medium,An Ancient Tale: When The Sun Was A God,bridge_comparison,"Which film whose director was born first, Secret Window or An Ancient Tale: When The Sun Was A God?",True,True,5
2wiki_97d7cf7e085711ebbd5aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Roaring Years or Ladies Of The Big House?",,bridge_comparison,bridge_comparison,single,['Ladies Of The Big House'],[],1,[],0,[],0,[],0,3,False,medium,Ladies Of The Big House,bridge_comparison,"Which film has the director who died first, Roaring Years or Ladies Of The Big House?",True,True,5
2wiki_0d112bbf087b11ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Gypped In The Penthouse or A Summer'S Tale?",,bridge_comparison,bridge_comparison,single,"[""A Summer'S Tale""]",[],1,[],0,[],0,[],0,3,False,medium,A Summer'S Tale,bridge_comparison,"Which film has the director who died later, Gypped In The Penthouse or A Summer'S Tale?",True,True,5
2wiki_566c1e2c08a811ebbd7fac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, The Pumpkin Eater or Riders Of The Santa Fe?",,bridge_comparison,bridge_comparison,single,['Riders Of The Santa Fe'],[],1,[],0,[],0,[],0,3,False,medium,Riders Of The Santa Fe,bridge_comparison,"Which film has the director who died first, The Pumpkin Eater or Riders Of The Santa Fe?",True,True,5
2wiki_6db45b3208bf11ebbd8aac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Return Of The Hero or Home In Indiana?",,bridge_comparison,bridge_comparison,single,['Return Of The Hero'],[],1,[],0,[],0,[],0,3,False,medium,Return Of The Hero,bridge_comparison,"Which film whose director is younger, Return Of The Hero or Home In Indiana?",True,True,5
2wiki_31252dbd08d911ebbd9cac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, When Love Sets The Fashion or The Over The Hill Band?",,bridge_comparison,bridge_comparison,single,['When Love Sets The Fashion'],[],1,[],0,[],0,[],0,3,False,medium,When Love Sets The Fashion,bridge_comparison,"Which film has the director who was born earlier, When Love Sets The Fashion or The Over The Hill Band?",True,True,5
2wiki_36c94a3808e211ebbda3ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Lure Of The Islands or Crooked Straight?",,bridge_comparison,bridge_comparison,single,['Crooked Straight'],[],1,[],0,[],0,[],0,3,False,medium,Crooked Straight,bridge_comparison,"Which film has the director who died earlier, Lure Of The Islands or Crooked Straight?",True,True,5
2wiki_ab8ae3a4088311ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Of The Flesh or Den Of Iniquity?",,bridge_comparison,bridge_comparison,single,['Den Of Iniquity'],[],1,[],0,[],0,[],0,3,False,medium,Den Of Iniquity,bridge_comparison,"Which film has the director who was born first, Of The Flesh or Den Of Iniquity?",True,True,5
2wiki_0eb54158087b11ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Gypped In The Penthouse or A Summer'S Tale?",,bridge_comparison,bridge_comparison,single,"[""A Summer'S Tale""]",[],1,[],0,[],0,[],0,3,False,medium,A Summer'S Tale,bridge_comparison,"Which film whose director is younger, Gypped In The Penthouse or A Summer'S Tale?",True,True,5
2wiki_480d6482089211ebbd73ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Navy Nurse or The Face In The Fog?",,bridge_comparison,bridge_comparison,single,['Navy Nurse'],[],1,[],0,[],0,[],0,3,False,medium,Navy Nurse,bridge_comparison,"Which film has the director who was born later, Navy Nurse or The Face In The Fog?",True,True,5
2wiki_0c5bb45608a211ebbd7aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, October Moon or Moran Of The Lady Letty?",,bridge_comparison,bridge_comparison,single,['October Moon'],[],1,[],0,[],0,[],0,3,False,medium,October Moon,bridge_comparison,"Which film has the director who was born later, October Moon or Moran Of The Lady Letty?",True,True,5
2wiki_c787a5cc08a811ebbd7fac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Cyclone Of The Saddle or Tenth Avenue Kid?",,bridge_comparison,bridge_comparison,single,['Cyclone Of The Saddle'],[],1,[],0,[],0,[],0,3,False,medium,Cyclone Of The Saddle,bridge_comparison,"Which film has the director who died earlier, Cyclone Of The Saddle or Tenth Avenue Kid?",True,True,5
2wiki_e4b754ce085011ebbd58ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?",,bridge_comparison,bridge_comparison,single,['Contragolpe'],[],1,[],0,[],0,[],0,3,False,medium,Contragolpe,bridge_comparison,"Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?",True,True,5
2wiki_3089ea1808ad11ebbd83ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director died later, One Day In The Life Of Andrei Arsenevich or Wolves Of The Range?",,bridge_comparison,bridge_comparison,single,['One Day In The Life Of Andrei Arsenevich'],[],1,[],0,[],0,[],0,3,False,medium,One Day In The Life Of Andrei Arsenevich,bridge_comparison,"Which film has the director died later, One Day In The Life Of Andrei Arsenevich or Wolves Of The Range?",True,True,5
