benchmark_id,source_dataset,source_split,source_id,question_en_original,category,complexity_type,reasoning_family,answer_type,answer_mode,answer_text_en,num_answers,priority_score,needs_translation,needs_rephrase
mintaka_train_ac23aa1c,mintaka,train,ac23aa1c,How old was the lead guitarist of The Beatles when he died?,music,multihop,multihop,numerical,unknown,58,1,5,True,True
mintaka_train_ac8d01ea,mintaka,train,ac8d01ea,How tall is the actress who played Katniss Everdeen in The Hunger Games?,movies,multihop,multihop,numerical,unknown,"5'9""",1,5,True,True
mintaka_train_acd8450e,mintaka,train,acd8450e,When was the author who wrote Crime and Punishment born?,books,multihop,multihop,date,single,1821,1,5,True,True
mintaka_train_acdc55f8,mintaka,train,acdc55f8,How old is the current coach of Houston Rockets?,sports,multihop,multihop,numerical,unknown,48,1,5,True,True
mintaka_train_ae5c47fc,mintaka,train,ae5c47fc,How tall is the original lead singer of Foreigner?,music,multihop,multihop,numerical,unknown,"5'6""",1,5,True,True
mintaka_train_af1126f0,mintaka,train,af1126f0,How old is the guitarist of Guns N' Roses?,music,multihop,multihop,numerical,unknown,56,1,5,True,True
mintaka_train_af5fd7d1,mintaka,train,af5fd7d1,When was the author who wrote the Harry Potter series born?,books,multihop,multihop,date,single,31-Jul-65,1,5,True,True
mintaka_train_af790b03,mintaka,train,af790b03,How old is the current coach of Boston Celtics?,sports,multihop,multihop,numerical,unknown,44,1,5,True,True
mintaka_train_afc004fb,mintaka,train,afc004fb,What is the population of the state where the Adirondack Mountains are?,geography,multihop,multihop,numerical,unknown,"19,299,981",1,5,True,True
mintaka_train_afd1f778,mintaka,train,afd1f778,When did the second part of the third book of The Hunger Games come out?,books,multihop,multihop,date,single,2015,1,5,True,True
mintaka_train_b03ffd2f,mintaka,train,b03ffd2f,What is the population of the largest state in the United States?,geography,multihop,multihop,numerical,unknown,"731,545",1,5,True,True
mintaka_train_b07569cf,mintaka,train,b07569cf,When was the first Animal Crossing mobile game released?,videogames,multihop,multihop,date,single,10/25/17,1,5,True,True
mintaka_train_b0b42a6b,mintaka,train,b0b42a6b,When did the artist who made the album In their own Sweet Way die?,music,multihop,multihop,date,single,2012,1,5,True,True
mintaka_train_b0bf8cc3,mintaka,train,b0bf8cc3,When was the second game in the original Mega Man series released in the U.S.?,videogames,multihop,multihop,date,single,1989,1,5,True,True
mintaka_train_b0f09096,mintaka,train,b0f09096,How old is the current manager of Liverpool Football Club?,sports,multihop,multihop,numerical,unknown,54,1,5,True,True
mintaka_train_b1bed999,mintaka,train,b1bed999,How old is the current head coach of the Seattle Seahawks?,sports,multihop,multihop,numerical,unknown,70,1,5,True,True
mintaka_train_b1d612f6,mintaka,train,b1d612f6,How many horns does the national animal of Scotland have?,geography,multihop,multihop,numerical,unknown,One,1,5,True,True
mintaka_train_b3b830fe,mintaka,train,b3b830fe,How old was the second emperor of Rome when he died?,history,multihop,multihop,numerical,unknown,78,1,5,True,True
mintaka_train_b3f90b83,mintaka,train,b3f90b83,When was the first game featuring Mario on the Super Nintendo released?,videogames,multihop,multihop,date,single,21-Nov-90,1,5,True,True
mintaka_train_b47a995b,mintaka,train,b47a995b,In what year did the first term start of the only U.S. president to have served more than two terms?,politics,multihop,multihop,date,single,1933,1,5,True,True
mintaka_train_b4fa41e3,mintaka,train,b4fa41e3,How tall is the actor who played Captain Jack Sparrow?,movies,multihop,multihop,numerical,unknown,"5'10""",1,5,True,True
mintaka_train_b51128f0,mintaka,train,b51128f0,How old is the current manager for the New York Yankees?,sports,multihop,multihop,numerical,unknown,48,1,5,True,True
mintaka_train_b558899d,mintaka,train,b558899d,How many children does the singer from T.Rex have?,music,multihop,multihop,numerical,unknown,1,1,5,True,True
mintaka_train_b62c541a,mintaka,train,b62c541a,"How old was the artist who released the album ""Illmatic"" when it was released?",music,multihop,multihop,numerical,unknown,20,1,5,True,True
mintaka_train_b72bffde,mintaka,train,b72bffde,How old was the 48th vice president when he was sworn into office?,history,multihop,multihop,numerical,unknown,58,1,5,True,True
mintaka_train_b779180a,mintaka,train,b779180a,How old was the youngest female British monarch at the time of her marriage?,history,multihop,multihop,numerical,unknown,"15 years, 188 days",1,5,True,True
mintaka_train_b7eefc7a,mintaka,train,b7eefc7a,What is the population of the country where Mount Vesuvius is located?,geography,multihop,multihop,numerical,unknown,59.55 million,1,5,True,True
mintaka_train_b8777c03,mintaka,train,b8777c03,How many terms did the politician who served the longest in Congress serve?,politics,multihop,multihop,numerical,unknown,29 and a half terms,1,5,True,True
mintaka_train_b8c05040,mintaka,train,b8c05040,How many Oscars does the lead actress in La La Land have?,movies,multihop,multihop,numerical,unknown,3,1,5,True,True
mintaka_train_b8def3a0,mintaka,train,b8def3a0,What is the population of the state where Yellowstone is located?,geography,multihop,multihop,numerical,unknown,"578,759",1,5,True,True
mintaka_train_ba4b4a0f,mintaka,train,ba4b4a0f,In what year was the only president born in Connecticut voted into office?,politics,multihop,multihop,date,single,2000,1,5,True,True
mintaka_train_ba928d66,mintaka,train,ba928d66,"In what year did the author of The Lion, the Witch and the Wardrobe die?",books,multihop,multihop,date,single,1963,1,5,True,True
mintaka_train_bb3c6802,mintaka,train,bb3c6802,"The tallest waterfall in the United States, how tall is it?",geography,multihop,multihop,numerical,unknown,2953 feet,1,5,True,True
mintaka_train_bc3fa3d7,mintaka,train,bc3fa3d7,How old was the 28th president of the U.S. when he died?,history,multihop,multihop,numerical,unknown,67,1,5,True,True
mintaka_train_bcc147c0,mintaka,train,bcc147c0,How tall is the actor who played Gerry Lane?,movies,multihop,multihop,numerical,unknown,"5'11""",1,5,True,True
mintaka_train_bd65ad67,mintaka,train,bd65ad67,How old was the third Roman emperor when he died?,history,multihop,multihop,numerical,unknown,28,1,5,True,True
mintaka_train_bdc21f3c,mintaka,train,bdc21f3c,How old is the singer of Nikita this year?,music,multihop,multihop,numerical,unknown,74 years,1,5,True,True
mintaka_train_bdc262fd,mintaka,train,bdc262fd,How old was the longest serving senator from Texas when he died?,politics,multihop,multihop,numerical,unknown,65,1,5,True,True
mintaka_train_be3eb4ac,mintaka,train,be3eb4ac,When did the author who wrote the Lord of Rings die?,books,multihop,multihop,date,single,1973,1,5,True,True
mintaka_train_beb734b5,mintaka,train,beb734b5,When was the author of The Adventures of Huckleberry Finn born?,books,multihop,multihop,date,single,1835,1,5,True,True
mintaka_train_bf614854,mintaka,train,bf614854,"How old is the singer of ""Cry me a River""?",music,multihop,multihop,numerical,unknown,40,1,5,True,True
mintaka_train_bf6fa4b8,mintaka,train,bf6fa4b8,When was the current manager for the Philadelphia Phillies born?,sports,multihop,multihop,date,single,14-Oct-64,1,5,True,True
mintaka_train_c03cb73a,mintaka,train,c03cb73a,When did the author who wrote Don Quixote die?,books,multihop,multihop,date,single,1616,1,5,True,True
mintaka_train_c05a5294,mintaka,train,c05a5294,How old is the quarterback of the New England Patriots?,sports,multihop,multihop,numerical,unknown,35,1,5,True,True
mintaka_train_c0918696,mintaka,train,c0918696,How old was the author of Wuthering Heights when she passed away?,books,multihop,multihop,numerical,unknown,30,1,5,True,True
mintaka_train_c1966301,mintaka,train,c1966301,How tall is the singer of Womanizer?,music,multihop,multihop,numerical,unknown,"5'4""",1,5,True,True
mintaka_train_c1c8730a,mintaka,train,c1c8730a,How old is the current coach of Los Angeles Clippers?,sports,multihop,multihop,numerical,unknown,44,1,5,True,True
mintaka_train_c26d6635,mintaka,train,c26d6635,How tall is the actor who plays Luke Skywalker?,movies,multihop,multihop,numerical,unknown,"5' 9""",1,5,True,True
mintaka_train_c282e220,mintaka,train,c282e220,At what age did the sixteenth president of the United States die?,history,multihop,multihop,numerical,unknown,56,1,5,True,True
mintaka_train_c2932aa7,mintaka,train,c2932aa7,How long was the youngest American president in office for?,politics,multihop,multihop,numerical,unknown,3 years,1,5,True,True
mintaka_train_c3195402,mintaka,train,c3195402,How many Oscars does the male star of the Titanic have?,movies,multihop,multihop,numerical,unknown,1,1,5,True,True
mintaka_train_c370a43b,mintaka,train,c370a43b,How many children does the producer of Kung Fu Yoga have?,movies,multihop,multihop,numerical,unknown,2,1,5,True,True
mintaka_train_c3b2d881,mintaka,train,c3b2d881,"How tall is the singer of ""Lose Yourself""?",music,multihop,multihop,numerical,unknown,5'8'',1,5,True,True
mintaka_train_c3d9e487,mintaka,train,c3d9e487,How old was the fourth US president when he died?,history,multihop,multihop,numerical,unknown,85,1,5,True,True
mintaka_train_c4433002,mintaka,train,c4433002,How many children did the 44th president of the U.S. have?,politics,multihop,multihop,numerical,unknown,2,1,5,True,True
mintaka_train_c452569a,mintaka,train,c452569a,At what age was President Joe Biden when he was elected president in 2020?,history,multihop,multihop,numerical,unknown,78,1,5,True,True
mintaka_train_c4f192e5,mintaka,train,c4f192e5,How old was the lead singer of the Doors when he died?,music,multihop,multihop,numerical,unknown,27,1,5,True,True
mintaka_train_c541758c,mintaka,train,c541758c,What is the population of the smallest state (by area) in the U.S.?,geography,multihop,multihop,numerical,unknown,"1,098,163",1,5,True,True
mintaka_train_c62795fc,mintaka,train,c62795fc,How tall is the actress that played Black Widow?,movies,multihop,multihop,numerical,unknown,"5'3""",1,5,True,True
mintaka_train_c65bee98,mintaka,train,c65bee98,What is the land mass area of the America's largest state?,geography,multihop,multihop,numerical,unknown,"663,300 mi²",1,5,True,True
mintaka_train_c711b34f,mintaka,train,c711b34f,How many children does the 38th governor of California have?,politics,multihop,multihop,numerical,unknown,5,1,5,True,True
mintaka_train_c738707b,mintaka,train,c738707b,How old is the longest-tenured drummer for the band that recorded Every Breath You Take?,music,multihop,multihop,numerical,unknown,69,1,5,True,True
mintaka_train_c817e7b0,mintaka,train,c817e7b0,When was the third U.S. president born?,politics,multihop,multihop,date,single,"April 13, 1743",1,5,True,True
mintaka_train_c8b19b49,mintaka,train,c8b19b49,How old is the actor that plays the Winter Soldier?,movies,multihop,multihop,numerical,unknown,39,1,5,True,True
mintaka_train_c8b37bb1,mintaka,train,c8b37bb1,When was the director of The Goonies born?,movies,multihop,multihop,date,single,24-Apr-30,1,5,True,True
mintaka_train_c9066d84,mintaka,train,c9066d84,"How tall is the singer of ""Oops!... I Did It Again""?",music,multihop,multihop,numerical,unknown,"5'4""",1,5,True,True
mintaka_train_c91e6605,mintaka,train,c91e6605,How old was the lead vocalist of Linkin Park when he passed away?,music,multihop,multihop,numerical,unknown,41,1,5,True,True
mintaka_train_c972749b,mintaka,train,c972749b,How many wins does the all-time leader in football wins as coach of the Notre Dame Fighting Irish have?,sports,multihop,multihop,numerical,unknown,106,1,5,True,True
mintaka_train_c9f42ee8,mintaka,train,c9f42ee8,"What date was the actress born who played Scarlett in ""Gone with the Wind""?",movies,multihop,multihop,date,single,5-Nov-13,1,5,True,True
mintaka_train_ca177b71,mintaka,train,ca177b71,When was the first Animal Crossing spin-off released in Europe?,videogames,multihop,multihop,date,single,10/2/15,1,5,True,True
mintaka_train_caf7a52e,mintaka,train,caf7a52e,When was the author who wrote Frankenstein born?,books,multihop,multihop,date,single,"August 30, 1797",1,5,True,True
mintaka_train_cb1cee4c,mintaka,train,cb1cee4c,How old was the lead singer of Tool when they released Undertow?,music,multihop,multihop,numerical,unknown,28 years old,1,5,True,True
mintaka_train_cb29a861,mintaka,train,cb29a861,In what year did the author of Farewell to Arms die?,books,multihop,multihop,date,single,1961,1,5,True,True
mintaka_train_cb512bc0,mintaka,train,cb512bc0,How old was the fourth emperor of Rome when he died?,history,multihop,multihop,numerical,unknown,63,1,5,True,True
mintaka_train_cb754eef,mintaka,train,cb754eef,How old is the current head coach of the Chicago Bears?,sports,multihop,multihop,numerical,unknown,43,1,5,True,True
mintaka_train_cba227be,mintaka,train,cba227be,When was the third game in the original Halo trilogy released?,videogames,multihop,multihop,date,single,25-Sep-07,1,5,True,True
mintaka_train_ccefeac6,mintaka,train,ccefeac6,When was the first Animal Crossing spin-off released in North America?,videogames,multihop,multihop,date,single,9/25/15,1,5,True,True
mintaka_train_ce2b5340,mintaka,train,ce2b5340,How old is the singer of I Kissed a Girl?,music,multihop,multihop,numerical,unknown,36,1,5,True,True
mintaka_train_ce3978f5,mintaka,train,ce3978f5,What is the population of the state where Yosemite National Park is located?,geography,multihop,multihop,numerical,unknown,39.51 million,1,5,True,True
mintaka_train_ceb19416,mintaka,train,ceb19416,When was the director of Blade Runner born?,movies,multihop,multihop,date,single,30-Nov-37,1,5,True,True
mintaka_train_cef1810e,mintaka,train,cef1810e,"How tall is the singer of ""Dre Day""?",music,multihop,multihop,numerical,unknown,"6'1""",1,5,True,True
mintaka_train_cf7808fd,mintaka,train,cf7808fd,How old is the singer of Shake it Off?,music,multihop,multihop,numerical,unknown,31,1,5,True,True
mintaka_train_cfab6c5b,mintaka,train,cfab6c5b,When was 343i's first Halo game released?,videogames,multihop,multihop,date,single,6-Nov-12,1,5,True,True
mintaka_train_d04afb9e,mintaka,train,d04afb9e,"How old is the actor that played Hunter Thompson in ""Fear and Loathing in Las Vegas""?",movies,multihop,multihop,numerical,unknown,58,1,5,True,True
